trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,price
550,New,f,5,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0,109325
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,106215
550,New,f,11,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,89,114655
550,New,f,56,2014,Blue,4.6,Gasoline,Pac,Premium,unsp,unsp,64,104575
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,20,5,126825
550,New,f,13,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,48,125025
550,New,f,11,2015,Silver,4.6,Gasoline,Pac,Premium,unsp,20,89,116545
550,New,f,9,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,19,17,112151
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,107575
550,New,f,1,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,1,108505
550,CPO,f,3321,2015,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,10,96995
550,New,f,5,2015,Green,4.6,Gasoline,Pac,unsp,unsp,unsp,0,107435
550,New,f,10,2015,White,4.6,Gasoline,SoA,Premium,unsp,unsp,77,115240
550,New,f,7,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,18,85,95325
550,New,f,20,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,54,112050
550,New,f,16,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,120925
550,New,f,8,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,83,107575
550,New,f,50,2014,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,68,111035
550,New,f,25,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,68,105475
550,New,f,1486,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,66,104585
550,New,f,15,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,76,115065
550,New,f,27,2015,Black,4.6,Gasoline,New,unsp,unsp,20,3,109565
550,New,f,8,2015,Blue,4.6,Gasoline,SoA,unsp,Alloy,18,63,108175
550,New,f,13,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,49,112995
550,New,f,4098,2014,Black,4.6,Gasoline,New,unsp,unsp,20,11,118975
550,New,f,15,2014,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,113285
550,New,f,16,2014,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,1,114875
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,Alloy,18,108,114895
550,New,f,10,2015,Silver,4.6,Gasoline,New,unsp,unsp,19,11,110935
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,19,79,112685
550,New,f,11,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,67,108135
550,New,f,12,2014,White,4.6,Gasoline,New,unsp,Alloy,18,82,120820
unsp,New,f,11,2015,Silver,4.7,Gasoline,New,unsp,unsp,unsp,0,108665
550,New,f,10,2015,White,4.6,Gasoline,New,unsp,unsp,19,12,113160
550,Used,f,5350,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,62,101900
550,New,f,24,2015,Silver,4.6,Gasoline,ENC,Premium,Alloy,19,60,110435
550,New,f,41,2015,Black,4.6,Gasoline,New,Premium,unsp,unsp,74,115565
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,19,2,115065
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,19,3,115565
550,New,f,7,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30,113275
550,New,f,5,2015,Red,4.6,Gasoline,New,unsp,unsp,unsp,3,110515
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,110935
550,New,f,9,2015,Black,4.6,Gasoline,New,unsp,Alloy,18,106,111365
550,New,f,6,2015,Blue,4.6,Gasoline,New,Premium,unsp,unsp,74,112775
550,New,f,17,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,68,108040
550,New,f,8,2015,White,4.6,Gasoline,New,unsp,Alloy,unsp,87,108940
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,79,110435
550,New,f,39,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,108145
550,New,f,7,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,2,126875
550,New,f,15,2015,Black,4.6,Gasoline,ESC,Premium,Alloy,unsp,63,106525
550,New,f,9,2014,White,4.6,Gasoline,ENC,Premium,Alloy,unsp,63,107650
550,New,f,36,2014,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,61,120915
550,New,f,3615,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,73,130320
550,New,f,14,2015,White,unsp,unsp,SoA,unsp,unsp,unsp,0,118860
550,New,f,18,2015,Gray,4.6,Gasoline,Mid,Premium,unsp,unsp,74,102825
550,New,f,8,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,117185
550,CPO,t,14591,2014,Brown,4.6,Gasoline,Mid,unsp,Alloy,unsp,84,90000
550,Used,t,4864,2014,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,89,99900
550,New,f,7,2014,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,53,108915
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,122325
550,New,f,9,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,18,76,107375
550,New,f,9,2015,White,4.6,Gasoline,Mid,unsp,unsp,19,19,118960
550,New,f,12,2015,White,4.6,Gasoline,ENC,Premium,unsp,unsp,89,108940
550,New,f,25,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,63,112865
550,New,f,10,2015,Silver,4.6,unsp,Mid,Premium,Alloy,unsp,56,106115
550,New,f,6,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,66,117665
550,New,f,15,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,19,78,115065
550,New,f,10,2015,Silver,4.6,Gasoline,WNC,unsp,Alloy,18,63,121315
550,New,f,8,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,1,110925
550,New,f,11,2014,Black,4.6,Gasoline,WNC,unsp,Alloy,18,52,110635
550,New,f,15,2015,Black,4.6,Gasoline,Mid,unsp,unsp,20,8,121815
550,New,f,8,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,4,124965
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,113275
550,New,f,1,2014,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,66,139645
550,New,f,7,2015,White,4.7,unsp,Mid,unsp,unsp,unsp,24,109460
550,New,f,22,2015,Green,4.6,Gasoline,Mid,Premium,Alloy,unsp,74,110125
550,New,f,11,2015,White,4.6,Gasoline,ENC,Premium,unsp,unsp,47,130640
550,New,f,13,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,19,79,115065
550,New,f,7,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,76,115565
63,New,f,5,2015,Blue,5.5,Gasoline,SoA,unsp,unsp,unsp,0,176405
63,New,f,37,2015,Blue,5.5,unsp,New,unsp,unsp,unsp,0,172300
550,New,f,5,2015,Black,4.7,unsp,Mid,Premium,Alloy,unsp,68,139065
550,New,f,40,2015,White,4.7,Gasoline,SoA,Premium,unsp,unsp,86,136170
550,New,f,16,2015,Silver,4.7,Gasoline,SoA,Premium,Alloy,unsp,65,137755
550,New,f,12,2015,Black,4.7,Gasoline,Pac,unsp,unsp,19,98,127875
320,Used,f,134000,1997,Black,3.2,Gasoline,WSC,unsp,Alloy,unsp,30,4995
420,Used,f,176047,1996,Silver,4.2,Gasoline,ESC,unsp,unsp,unsp,10,9995
420,Used,f,194448,1998,Silver,4.2,Gasoline,Pac,unsp,unsp,unsp,0,4495
420,Used,f,120701,1998,Gray,4.2,Gasoline,Pac,Premium,unsp,unsp,26,7995
420,Used,f,89000,1998,Silver,4.2,Gasoline,WNC,Bose,Alloy,unsp,34,3995
500,Used,f,199958,1995,Gray,5,Gasoline,SoA,Premium,Alloy,unsp,32,4996
500,Used,f,181000,1995,White,5,Gasoline,SoA,unsp,Alloy,unsp,12,3995
430,Used,f,205862,2000,Red,4.3,Gasoline,Pac,unsp,Alloy,unsp,10,7500
430,Used,f,109121,2002,Red,4.3,Gasoline,WSC,Premium,Alloy,unsp,53,10950
430,Used,f,161189,2001,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,12,6999
430,Used,f,113183,2003,Silver,4.3,Gasoline,WSC,Premium,Alloy,unsp,48,8495
430,Used,f,129131,2000,White,4.3,Gasoline,Pac,unsp,Alloy,unsp,72,8288
430,Used,f,73302,2001,Silver,4.3,Gasoline,SoA,Premium,unsp,unsp,39,9500
430,Used,f,96130,2002,Blue,4.3,Gasoline,Mid,unsp,unsp,unsp,6,8795
430,Used,f,84266,2006,Gray,4.3,Gasoline,Mtn,Premium,Alloy,unsp,55,17995
430,Used,f,77675,2006,White,4.3,Gasoline,WSC,Premium,Alloy,unsp,54,15000
430,Used,f,116289,2005,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,58,10999
430,Used,f,189691,2006,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,59,8989
430,Used,f,112835,2000,Black,4.3,Gasoline,SoA,Bose,Alloy,16,91,8650
430,Used,f,64257,2001,White,4.3,Gasoline,SoA,unsp,Alloy,unsp,23,10900
430,Used,f,144500,2002,Silver,4.3,Gasoline,Mtn,unsp,Alloy,unsp,50,8995
430,Used,f,55975,2000,White,4.3,Gasoline,Mid,Premium,Alloy,unsp,57,9995
55,Used,f,81836,2004,Silver,5.4,Gasoline,Pac,unsp,Alloy,unsp,53,13975
55,Used,f,61797,2005,Black,5.4,Gasoline,Mtn,unsp,Alloy,unsp,48,23990
500,Used,f,117556,2001,Black,5,Gasoline,SoA,unsp,Alloy,unsp,20,4999
500,Used,f,76149,2006,Gold,5,Gasoline,SoA,unsp,unsp,unsp,0,16499
500,Used,f,151402,2000,Black,5,Gasoline,ESC,unsp,unsp,unsp,69,5000
500,Used,f,140452,2002,Black,5,Gasoline,SoA,unsp,Alloy,unsp,51,7997
500,Used,f,141141,2006,Silver,5,Gasoline,Pac,unsp,Alloy,unsp,54,10950
500,Used,f,82982,2001,White,5,Gasoline,ESC,Bose,Alloy,16,49,9500
500,Used,f,101656,2002,Black,5,Gasoline,Pac,unsp,unsp,unsp,0,8858
500,Used,f,89814,2003,Black,5,Gasoline,SoA,unsp,Alloy,unsp,57,11900
500,Used,f,71102,2000,Silver,5,Gasoline,SoA,unsp,unsp,unsp,1,8894
500,Used,f,154000,2006,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,56,9000
500,Used,f,60821,2006,White,5,Gasoline,SoA,unsp,unsp,unsp,1,21995
500,Used,t,94249,2001,Silver,5,Gasoline,SoA,Premium,Alloy,unsp,21,10900
500,Used,f,137917,2004,Blue,5,Gasoline,WSC,Premium,unsp,unsp,39,7995
500,Used,f,154025,2000,Silver,5,Gasoline,Mtn,unsp,unsp,unsp,13,6995
600,Used,f,55313,2004,Black,5.5,Gasoline,Mid,Bose,Alloy,unsp,31,19493
600,Used,f,100102,2003,Gray,5.5,Gasoline,Pac,unsp,Alloy,unsp,45,12995
600,Used,f,83086,2003,Gray,5.5,Gasoline,Mtn,Premium,unsp,unsp,39,14950
600,Used,f,96258,2003,unsp,5.5,Gasoline,WNC,Bose,Alloy,unsp,58,13988
600,Used,f,105258,2001,Silver,5.8,Gasoline,SoA,unsp,Alloy,unsp,20,12795
600,Used,t,69869,2002,Black,5.8,Gasoline,WSC,Premium,Alloy,unsp,54,11279
600,Used,f,88174,2002,Black,5.8,Gasoline,SoA,Bose,Alloy,unsp,30,14995
600,Used,f,123420,2001,Blue,5.8,Gasoline,Mid,unsp,unsp,unsp,6,9295
430,Used,f,117819,2004,unsp,4.3,Gasoline,WNC,unsp,unsp,unsp,6,10000
430,Used,f,118000,2006,Gray,4.3,Gasoline,Mid,Premium,Alloy,unsp,56,14900
430,Used,t,102215,2006,Silver,4.3,Gasoline,Mid,Premium,unsp,unsp,32,13995
430,Used,f,113378,2003,Green,4.3,Gasoline,New,Bose,Alloy,unsp,12,6995
500,Used,f,75984,2004,Black,5,Gasoline,SoA,unsp,Alloy,unsp,20,14995
500,Used,f,93366,2005,Black,5,Gasoline,SoA,unsp,Alloy,unsp,36,13995
500,Used,f,48831,2006,Silver,5,Gasoline,WSC,Harman Kardon,Alloy,17,33,21950
500,Used,f,61393,2006,Gray,5,Gasoline,SoA,Bose,unsp,unsp,30,17499
550,Used,t,30336,2007,White,5.5,Gasoline,Pac,Premium,Alloy,unsp,55,32991
550,Used,f,75875,2007,Silver,5.5,Gasoline,New,unsp,Alloy,unsp,74,25833
550,Used,f,76471,2007,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,8,24465
550,Used,f,47719,2007,Red,5.5,Gasoline,SoA,unsp,unsp,unsp,0,37991
550,Used,f,41880,2008,White,5.5,Gasoline,SoA,unsp,unsp,unsp,0,29888
550,Used,f,59025,2008,Blue,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,49,32945
550,Used,f,80835,2009,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,69,34000
550,Used,f,41232,2009,Silver,5.5,Gasoline,Pac,Premium,Alloy,unsp,63,44999
550,Used,f,99300,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,24000
550,Used,f,73101,2008,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,67,27999
550,Used,f,48564,2008,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,23,34000
550,Used,f,36194,2009,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,99,35900
550,Used,f,92689,2007,Silver,5.5,Gasoline,Pac,Premium,unsp,unsp,24,23999
550,Used,f,82294,2007,Black,5.5,Gasoline,Mtn,Harman Kardon,Alloy,unsp,30,26991
550,Used,f,57598,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,41,27966
550,Used,f,63078,2008,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,59,30988
550,Used,f,86098,2007,Gray,5.5,Gasoline,ENC,unsp,Alloy,unsp,62,21500
550,Used,f,30891,2007,Gray,5.5,Gasoline,Pac,Premium,Alloy,unsp,61,35888
550,Used,f,57497,2008,Black,5.5,Gasoline,ESC,unsp,Alloy,unsp,78,29989
550,Used,f,79738,2008,Gray,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,23,23994
550,Used,t,52897,2008,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,22,37,35990
550,CPO,t,29729,2009,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,10,43888
550,Used,f,114912,2007,White,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,10,19500
550,Used,f,59137,2007,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,35,30995
550,Used,f,51486,2007,Red,5.5,Gasoline,Pac,Premium,unsp,unsp,21,26981
550,Used,f,84562,2007,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,49,22999
550,Used,t,63666,2007,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,45,28995
550,Used,f,91711,2008,Gray,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,75,23072
550,Used,f,64491,2008,White,5.5,Gasoline,Pac,unsp,unsp,unsp,9,32991
550,Used,f,69330,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,39,27995
550,Used,f,128333,2007,White,5.5,Gasoline,SoA,unsp,unsp,unsp,66,21495
550,Used,t,35341,2008,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,51,39800
550,CPO,f,28738,2009,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,59,41900
550,Used,f,88009,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,53,23900
550,Used,f,99993,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,63,24000
550,Used,f,73790,2007,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,66,25995
550,Used,f,74759,2008,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,62,28995
550,Used,f,52543,2008,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,63,29981
550,Used,f,149907,2007,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,79,15991
550,Used,t,50414,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,70,32999
600,Used,f,73480,2007,Silver,5.5,Gasoline,New,Premium,Alloy,unsp,60,30790
63,Used,f,58703,2009,Gray,6.3,Gasoline,Mid,Premium,Alloy,unsp,82,41981
63,Used,f,85247,2009,Black,6.3,Gasoline,Mtn,Harman Kardon,Premium,unsp,33,34950
63,Used,f,59275,2008,Black,6.3,Gasoline,Pac,unsp,Alloy,unsp,55,45995
63,Used,f,45873,2008,Black,6.3,Gasoline,Pac,Premium,Alloy,unsp,66,41980
550,Used,f,41813,2010,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,35,39999
550,Used,t,23159,2011,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,33,47838
550,CPO,f,41750,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,48,50950
550,CPO,f,13221,2010,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,90,47970
550,Used,t,24696,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,0,72887
550,CPO,f,29640,2011,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,1,60471
550,Used,t,25005,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,21,42700
550,Used,f,29617,2010,White,5.5,Gasoline,Pac,Premium,Alloy,unsp,37,46491
550,Used,f,58677,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,62,42995
550,CPO,t,19757,2011,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,57,62888
550,Used,f,92000,2010,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,4,31998
550,CPO,f,56098,2010,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,1,39994
550,CPO,f,43391,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,70,47985
550,Used,f,22856,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,53,42777
550,Used,t,32004,2011,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,0,67500
550,Used,f,43233,2011,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,27,48900
550,Used,f,75145,2010,unsp,5.5,Gasoline,WSC,unsp,unsp,unsp,0,39888
550,Used,f,28942,2011,Silver,5.5,Gasoline,ESC,unsp,Alloy,unsp,66,63800
550,Used,f,34118,2011,White,5.5,Gasoline,ESC,unsp,unsp,unsp,34,46995
550,CPO,t,17468,2011,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,41,59988
550,Used,t,73311,2010,Black,5.5,Gasoline,Pac,Premium,unsp,unsp,6,37995
550,CPO,t,12478,2013,Gray,4.6,Gasoline,SoA,unsp,Alloy,unsp,9,69881
550,Used,f,30508,2013,Gray,4.6,Gasoline,Pac,unsp,unsp,unsp,0,63991
550,Used,t,30767,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,22,62992
550,Used,f,24553,2012,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,80,47850
550,CPO,f,23246,2013,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,82,70995
550,CPO,t,22587,2013,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,71,71789
550,Used,f,12437,2013,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,24,77991
550,CPO,f,24144,2012,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,64,65992
550,Used,f,37032,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,73,41999
550,Used,t,21750,2012,Black,4.6,Gasoline,WSC,Premium,unsp,unsp,40,47998
550,Used,f,16000,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,58500
550,Used,t,16197,2013,Blue,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,77,72750
550,CPO,f,24405,2012,White,4.6,Gasoline,WSC,Premium,Alloy,unsp,70,62977
550,Used,t,36233,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,19,90,58961
550,CPO,f,23633,2012,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,44,62991
550,CPO,f,16729,2013,Gray,4.6,Gasoline,SoA,Premium,Alloy,unsp,70,68900
550,Used,f,33436,2012,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,30,48950
550,Used,t,73637,2012,Black,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,71,39900
63,CPO,f,14813,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,73,89991
63,CPO,t,32354,2012,Black,5.5,Gasoline,Mtn,Premium,Alloy,unsp,74,84991
600,Used,t,15290,2012,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,77,71998
63,Used,f,86762,2010,Black,6.3,Gasoline,SoA,unsp,unsp,unsp,15,47888
550,Used,t,40514,2008,Blue,5.5,Gasoline,Mid,Premium,Alloy,unsp,64,25888
550,Used,f,79194,2008,Silver,5.5,Gasoline,Pac,unsp,Alloy,unsp,44,28000
550,Used,f,67151,2007,Black,5.5,Gasoline,WNC,Premium,Alloy,unsp,51,29950
550,Used,f,69938,2009,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,92,29470
550,Used,f,59170,2007,Blue,5.5,Gasoline,Mtn,Premium,unsp,unsp,56,32000
550,Used,f,115000,2007,Gray,5.5,Gasoline,SoA,unsp,Alloy,unsp,48,21500
550,Used,t,11675,2008,Silver,5.5,Gasoline,WNC,unsp,unsp,unsp,40,43000
550,Used,f,57505,2008,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,78,34981
550,Used,f,98474,2007,Blue,5.5,Gasoline,Mid,unsp,Alloy,unsp,43,25995
550,Used,f,150514,2007,Gray,5.5,Gasoline,SoA,unsp,Alloy,unsp,62,19988
550,Used,f,76133,2008,Gray,5.5,Gasoline,Mid,Premium,unsp,unsp,61,27999
350,CPO,t,10616,2012,Black,3,Diesel,SoA,Premium,Alloy,unsp,64,69900
350,CPO,f,2578,2013,Black,3,Diesel,SoA,Premium,Alloy,unsp,67,68960
350,CPO,f,23677,2012,Black,3,Diesel,Mid,Premium,Alloy,unsp,70,61001
350,CPO,t,28384,2012,Black,3,Diesel,Mid,Premium,Alloy,unsp,72,58992
350,CPO,f,21388,2013,Black,3,Diesel,Mid,Premium,Alloy,unsp,71,69900
550,CPO,f,37843,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,78,49999
550,Used,f,28834,2010,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,74,40000
550,CPO,f,1753,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,1,68900
550,Used,t,48500,2011,unsp,5.5,Gasoline,WSC,unsp,Alloy,unsp,54,42995
550,Used,t,27329,2011,White,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,23,63991
550,Used,f,27647,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,84,42995
550,Used,f,69260,2010,Silver,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,71,34880
550,CPO,t,47005,2011,White,5.5,Gasoline,Mid,Premium,Alloy,unsp,74,55859
550,Used,t,51502,2010,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,47,37991
550,Used,f,49022,2011,White,5.5,Gasoline,ESC,unsp,unsp,unsp,18,51990
550,Used,f,22443,2011,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,58,61991
550,Used,f,21553,2011,Blue,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,69,41900
550,CPO,f,35430,2011,Silver,5.5,Gasoline,New,Premium,Alloy,unsp,66,52988
550,CPO,f,21141,2011,Gray,5.5,Gasoline,Mid,Bang Olufsen,Alloy,unsp,53,56900
550,Used,f,35485,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,27,44000
550,Used,t,24602,2011,White,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,81,44995
550,CPO,f,26669,2011,Black,5.5,Gasoline,ESC,Harman Kardon,unsp,unsp,20,46473
550,CPO,f,32582,2010,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,11,49991
550,Used,t,30345,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,76,42990
550,Used,f,41060,2010,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,13,41995
550,CPO,t,24870,2011,Silver,5.5,Gasoline,Mtn,Premium,Alloy,unsp,69,57991
550,Used,f,38274,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,83,43998
550,Used,f,30078,2010,Black,5.5,Gasoline,Mtn,unsp,Alloy,unsp,60,47000
550,Used,f,20133,2010,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,76,53800
550,Used,t,49372,2011,Black,5.5,Gasoline,New,Harman Kardon,Alloy,unsp,72,38988
550,CPO,f,26351,2012,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,70,65998
550,Used,t,17291,2012,White,4.6,Gasoline,Pac,unsp,unsp,unsp,5,55995
550,CPO,f,30132,2012,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,78,58800
550,Used,t,9923,2013,Gray,4.6,Gasoline,Mtn,unsp,unsp,unsp,0,68995
550,CPO,f,5178,2013,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,43,69887
550,Used,f,9142,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,6,66995
550,Used,f,48148,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,32,50995
550,Used,t,17836,2012,Blue,4.6,Gasoline,Mid,unsp,Alloy,unsp,2,56900
550,CPO,f,5744,2012,Blue,4.6,Gasoline,New,unsp,unsp,unsp,57,77998
550,CPO,f,24596,2013,Gray,4.6,Gasoline,Mid,Premium,Alloy,unsp,75,63900
550,CPO,t,28406,2012,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,82,51588
550,Used,f,33750,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Premium,unsp,55,47900
550,CPO,t,19640,2013,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,94,65500
550,Used,f,24275,2013,White,4.6,Gasoline,ESC,unsp,unsp,unsp,32,63991
550,CPO,f,34196,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,87,56842
550,CPO,f,31179,2012,unsp,4.6,Gasoline,Mtn,Premium,Alloy,unsp,68,59991
550,Used,t,23088,2012,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,56,64995
550,Used,f,52743,2012,Black,4.6,Gasoline,Mid,Harman Kardon,unsp,unsp,21,44995
550,New,f,8188,2013,White,4.6,Gasoline,Mid,Premium,Alloy,18,74,104250
550,CPO,t,15150,2012,Black,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,94,64991
550,Used,f,20096,2012,unsp,4.6,Gasoline,WNC,Premium,Alloy,unsp,52,59800
550,Used,f,23583,2013,White,4.6,Gasoline,Mid,unsp,Alloy,unsp,81,68481
550,Used,f,48297,2013,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,94,49995
550,Used,t,34198,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,74,51985
550,Used,t,38745,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,74,47999
