trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,logprice
550,New,f,9,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,48,5.05290546
550,New,f,10,2015,White,4.6,Gasoline,SoA,Harman Kardon,Alloy,18,67,5.047119039
550,New,f,9,2015,White,4.6,Gasoline,Pac,Premium,Alloy,19,80,5.059714846
550,New,f,7,2014,Gray,4.6,Gasoline,SoA,unsp,unsp,unsp,36,5.092281919
550,New,f,8,2015,unsp,4.6,Gasoline,WSC,unsp,Alloy,18,92,5.071937211
550,New,f,4,2015,unsp,4.6,Gasoline,SoA,Premium,unsp,unsp,74,5.065766388
550,New,f,7,2015,Black,4.6,Gasoline,Mtn,unsp,unsp,20,7,5.058596823
550,New,f,10,2015,White,4.6,Gasoline,SoA,unsp,unsp,20,11,4.996953622
550,New,f,15,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,4.992663955
550,New,f,11,2014,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,64,5.032880548
550,New,f,9,2015,Green,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.021788625
550,New,f,11,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,2,5.044010288
550,New,f,11,2015,White,4.6,Gasoline,SoA,unsp,unsp,20,11,4.992999512
550,New,f,1,2014,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,63,5.038083419
550,New,f,8,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.020713383
550,New,f,5,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,5.025756315
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,5.077495086
550,Used,f,611,2015,Beige,4.6,Gasoline,Pac,unsp,unsp,unsp,0,4.97308627
550,New,f,13,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,5.062134299
550,New,f,11,2015,White,4.6,Gasoline,SoA,unsp,unsp,19,24,5.167258243
550,New,f,7,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,86,5.03580983
550,New,f,50,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,3,5.108142023
550,New,f,6,2014,White,4.6,Gasoline,Mid,unsp,unsp,unsp,52,5.024362504
550,New,f,7,2014,White,4.6,Gasoline,ENC,Premium,unsp,unsp,67,5.068464166
550,New,f,18,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,78,5.052559286
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,30,5.043106736
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.060943242
550,New,f,5,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,68,5.012098718
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,3,5.027451543
550,New,f,8,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,19,84,5.091051124
550,New,f,7,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,90,5.03492911
550,New,f,8,2015,Blue,4.6,Gasoline,SoA,unsp,Alloy,18,63,5.046748721
550,New,f,19,2015,Silver,4.6,Gasoline,WNC,unsp,Alloy,unsp,77,5.046748721
550,New,f,9,2015,Blue,4.6,Gasoline,Mid,Premium,unsp,unsp,74,5.060943242
550,New,f,8,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,74,4.998237536
550,New,f,10,2015,Silver,4.6,Gasoline,ENC,Premium,unsp,unsp,74,5.0612828
550,New,f,15,2015,Black,4.6,Gasoline,New,unsp,unsp,19,12,5.062826324
550,New,f,22,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,75,5.032558326
550,New,f,11,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,5.048888299
550,New,f,7,2014,Black,4.6,Gasoline,Mid,unsp,unsp,18,100,5.013195475
550,New,f,31,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,2,5.06207407
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,55,5.020485586
550,New,f,8,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,0,5.052559286
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.066754417
550,New,f,551,2015,unsp,4.6,Gasoline,New,Premium,unsp,unsp,74,5.073571728
550,New,f,9,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,5.062826324
550,New,f,19,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,83,5.072488859
550,New,f,14,2014,Black,4.6,Gasoline,New,unsp,unsp,unsp,56,5.031469059
550,New,f,6,2015,Black,4.6,unsp,WNC,Premium,Alloy,unsp,48,5.080716655
550,CPO,f,7765,2014,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,77,4.999965255
550,New,f,6,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,56,5.061942292
550,New,f,30,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,122,5.046748721
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,18,83,5.034006445
550,New,f,10,2015,unsp,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,5.030680664
550,New,f,19,2014,Red,4.6,Gasoline,Mtn,unsp,unsp,unsp,6,5.030296055
550,New,f,5,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,4.998237536
550,New,f,8,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,5.032175377
550,New,f,10,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,57,5.007811766
550,New,f,9,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,65,5.054593905
550,New,f,12,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,20,73,5.067517202
550,New,f,10,2015,Black,4.6,Gasoline,New,unsp,unsp,unsp,0,5.389267113
550,New,f,5,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,89,5.080319775
550,New,f,5,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,3,5.040780293
550,New,f,2,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,1,5.111413751
550,New,f,28,2015,Silver,4.6,Gasoline,WNC,Premium,Alloy,18,60,5.028021938
550,Used,t,1445,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,19,79,5.064428037
550,New,f,410,2015,Black,4.6,Gasoline,ESC,unsp,Alloy,unsp,51,5.052443833
550,New,f,11,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,20,6,5.071016236
550,New,f,44,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,74,5.032598617
550,New,f,1,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,101,5.045186017
63,New,f,30,2015,Gray,5.5,unsp,ENC,Premium,Alloy,unsp,65,5.297048867
550,New,f,12,2015,Black,4.7,unsp,Mid,unsp,unsp,unsp,0,5.16930698
320,Used,f,158145,1995,Gold,3.2,Gasoline,Mid,unsp,unsp,unsp,2,3.591064607
320,Used,f,110946,1998,White,3.2,Gasoline,SoA,unsp,Alloy,unsp,18,3.698883137
320,Used,f,147000,1999,White,3.2,Gasoline,Mid,unsp,unsp,unsp,8,3.601951404
320,Used,f,187711,1995,Silver,3.2,Gasoline,SoA,Bose,Alloy,16,44,3.202760687
320,Used,f,51503,1995,White,3.2,Gasoline,Pac,unsp,unsp,unsp,4,3.995635195
420,Used,f,128440,1997,Black,4.2,Gasoline,ENC,unsp,Alloy,unsp,17,3.54344718
420,Used,f,45160,1996,Gold,4.2,Gasoline,Pac,unsp,Alloy,unsp,15,3.954194252
500,Used,f,79425,1995,Green,5,Gasoline,WNC,unsp,unsp,unsp,26,4.021189299
500,Used,f,111116,1995,Black,5,Gasoline,ESC,unsp,Alloy,unsp,6,3.897627091
350,Used,f,91278,2006,Gray,3.7,Gasoline,SoA,unsp,unsp,unsp,0,4.079108858
430,Used,f,162668,2001,Silver,4.3,Gasoline,WSC,Premium,unsp,unsp,41,3.698970004
430,Used,f,91224,2001,Silver,4.3,Gasoline,Pac,Bose,Premium,unsp,25,3.953807998
430,Used,f,111253,2002,Silver,4.3,Gasoline,ENC,Premium,Alloy,unsp,56,3.835310001
430,Used,f,50736,2003,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,54,4.113776284
430,Used,f,97030,2006,Black,4.3,Gasoline,WSC,unsp,unsp,unsp,24,4.113876533
430,Used,f,127248,2001,Silver,4.3,Gasoline,Mid,Premium,unsp,unsp,38,3.999956568
430,Used,f,125593,2000,White,4.3,Gasoline,SoA,unsp,Alloy,unsp,59,3.776047071
430,Used,f,172030,2002,White,4.3,Gasoline,SoA,Premium,Alloy,unsp,57,3.874771637
430,Used,f,252559,2002,Silver,4.3,Gasoline,Mid,unsp,unsp,unsp,23,3.698535493
430,Used,f,127877,2005,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,6,4.113776284
430,Used,f,1.00E+05,2006,Silver,4.3,Gasoline,Pac,unsp,Alloy,unsp,19,4.175801633
430,Used,f,81749,2006,Silver,4.3,Gasoline,Pac,unsp,Premium,unsp,18,4.255151851
430,Used,f,101546,2000,Black,4.3,Gasoline,WNC,Bose,Alloy,unsp,55,3.898725182
430,Used,f,157578,2001,Black,4.3,Gasoline,Pac,unsp,Alloy,unsp,69,3.805432888
430,Used,f,234648,2004,White,4.3,Gasoline,SoA,unsp,unsp,unsp,35,3.917295401
430,Used,f,95044,2004,Blue,4.3,Gasoline,SoA,unsp,unsp,unsp,7,4.201397124
430,Used,f,182275,2000,Blue,4.3,Gasoline,Pac,unsp,unsp,unsp,5,3.778078862
430,Used,f,124829,2003,White,4.3,Gasoline,SoA,Bose,Alloy,17,83,3.929725378
430,Used,f,100402,2006,Silver,4.3,Gasoline,Pac,Bose,Premium,unsp,21,4.216165902
55,Used,t,57594,2001,Black,5.4,Gasoline,Mtn,unsp,unsp,unsp,16,4.139879086
55,Used,f,112466,2006,Black,5.4,Gasoline,Pac,Premium,Premium,unsp,21,4.198024426
55,Used,f,108433,2004,Black,5.4,Gasoline,SoA,unsp,unsp,unsp,6,4.145817714
500,Used,f,84714,2001,Gold,5,Gasoline,SoA,Premium,Alloy,unsp,36,4.037426498
500,Used,f,117325,2002,Gray,5,Gasoline,ENC,unsp,Alloy,unsp,18,3.889301703
500,Used,f,60390,2005,Silver,5,Gasoline,Pac,Bose,Alloy,unsp,20,4.276185974
500,Used,f,94500,2004,Gray,5,Gasoline,Pac,Premium,unsp,unsp,34,4.16879202
500,Used,f,95656,2001,Silver,5,Gasoline,SoA,Premium,Alloy,unsp,57,3.902601131
500,Used,f,72927,2006,Silver,5,Gasoline,Pac,Premium,unsp,unsp,42,4.322177931
500,Used,f,99420,2006,Gray,5,Gasoline,Pac,unsp,Alloy,unsp,50,4.175482821
500,Used,f,49263,2000,Black,5,Gasoline,SoA,unsp,unsp,unsp,53,4.254064453
500,Used,f,123855,2000,Green,5,Gasoline,SoA,Premium,Alloy,unsp,15,3.740362689
500,Used,f,102100,2002,Black,5,Gasoline,Pac,unsp,unsp,unsp,0,4.040918651
500,Used,f,78167,2003,Silver,5,Gasoline,SoA,Premium,Alloy,unsp,54,4.278479223
500,Used,f,71859,2005,Black,5,Gasoline,Mid,Bose,unsp,unsp,41,4.10720997
500,Used,f,64400,2003,Black,5,Gasoline,New,Premium,Alloy,unsp,37,4.041195234
500,Used,f,107735,2000,Black,5,Gasoline,SoA,unsp,Alloy,unsp,71,3.736396502
500,Used,f,158000,2000,Brown,5,Gasoline,Mtn,unsp,Alloy,unsp,20,3.838849091
500,Used,f,69489,2000,Blue,5,Gasoline,SoA,unsp,Alloy,unsp,54,4.041392685
500,Used,f,114678,2000,Black,5,Gasoline,ESC,unsp,unsp,unsp,53,3.902818468
500,Used,f,160897,2001,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,54,3.844477176
500,Used,f,66366,2005,Beige,5,Gasoline,ESC,unsp,Alloy,unsp,51,4.201151228
500,Used,f,117559,2006,Gold,5,Gasoline,SoA,Premium,Alloy,18,60,4.041353202
500,Used,f,129228,2000,Black,5,Gasoline,Pac,Bose,Alloy,unsp,9,4.039414119
500,Used,f,119906,2000,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,18,3.929367829
430,Used,f,216457,2003,unsp,4.3,Gasoline,Pac,unsp,unsp,unsp,5,3.69818757
430,Used,f,206610,2006,Beige,4.3,Gasoline,Mid,unsp,Alloy,unsp,45,4.021189299
430,Used,f,167378,2005,Gray,4.3,Gasoline,ENC,unsp,Alloy,unsp,72,3.898725182
430,Used,f,123493,2006,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,5,3.84416641
430,Used,f,68053,2006,Black,4.3,Gasoline,ENC,Bose,Alloy,unsp,23,4.217299659
430,Used,f,98857,2004,Gray,4.3,Gasoline,New,Premium,unsp,unsp,35,4.113776284
430,Used,t,70610,2005,White,4.3,Gasoline,Mtn,unsp,unsp,unsp,40,4.252391803
500,Used,f,110015,2004,Black,5,Gasoline,Pac,Bose,Alloy,unsp,19,4.145848757
500,Used,f,49942,2006,Gray,5,Gasoline,SoA,Bose,Alloy,unsp,41,4.278639298
500,Used,f,82827,2004,Black,5,Gasoline,ENC,unsp,unsp,unsp,0,4.145538236
500,Used,f,91780,2006,Silver,5,Gasoline,Mid,unsp,unsp,unsp,16,4.145972903
500,Used,f,94505,2003,Blue,5,Gasoline,ENC,Premium,unsp,unsp,39,4.041353202
550,Used,f,73682,2007,Silver,5.5,Gasoline,ENC,unsp,Alloy,unsp,55,4.342146224
550,Used,f,81820,2007,Silver,5.5,Gasoline,ENC,unsp,unsp,unsp,5,4.396199347
550,Used,t,33004,2008,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,27,4.556230112
550,Used,f,60492,2009,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,58,4.543906705
550,Used,f,95967,2007,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,12,4.394048721
550,Used,f,70067,2007,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,52,4.397853141
550,Used,f,42202,2007,Gray,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,19,4.556230112
550,Used,f,144329,2007,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,0,4.266725467
550,Used,f,48134,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,54,4.446459497
550,Used,f,43428,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,53,4.51839548
550,Used,f,103292,2007,Red,5.5,Gasoline,ESC,Harman Kardon,unsp,unsp,47,4.33243846
550,Used,f,77700,2007,Black,5.5,Gasoline,SoA,Premium,unsp,unsp,56,4.445588637
550,Used,f,79071,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,38,4.397922637
550,Used,t,72515,2008,White,5.5,Gasoline,SoA,unsp,unsp,unsp,74,4.54344718
550,Used,f,35435,2007,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,45,4.44541737
550,Used,f,45788,2007,Gray,5.5,Gasoline,Pac,Premium,Alloy,unsp,66,4.431347679
550,Used,f,72103,2008,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,62,4.47348697
550,Used,f,81218,2008,Black,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,56,4.517736779
550,Used,f,79345,2007,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,61,4.380193146
550,Used,f,80260,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,59,4.430945353
550,Used,f,99274,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,17,4.414956644
550,Used,f,69537,2008,Gray,5.5,Gasoline,Pac,Premium,Alloy,unsp,42,4.414889822
550,Used,f,65638,2008,White,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,41,4.50501424
550,Used,f,92650,2008,White,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,41,4.477048866
550,Used,f,61877,2009,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,59,4.542676074
550,Used,f,47584,2007,Silver,5.5,Gasoline,SoA,Premium,unsp,unsp,56,4.473472372
550,Used,f,66496,2007,unsp,5.5,Gasoline,ENC,Premium,Alloy,unsp,54,4.454204375
550,Used,f,70449,2007,Gray,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,66,4.377488383
550,Used,f,86000,2007,Gray,5.5,Gasoline,WSC,unsp,Alloy,unsp,3,4.39707055
550,Used,f,41495,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,107,4.378397901
550,Used,t,45826,2008,Blue,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,52,4.542601378
550,Used,f,105304,2008,White,5.5,Gasoline,WSC,unsp,unsp,unsp,0,4.462323113
550,Used,f,84400,2007,White,5.5,Gasoline,ENC,unsp,unsp,unsp,16,4.359835482
550,Used,f,112086,2007,Silver,5.5,Gasoline,WSC,unsp,Alloy,unsp,48,4.2999429
550,Used,f,78194,2007,Black,5.5,Gasoline,SoA,Premium,Premium,unsp,43,4.414405053
550,Used,f,137766,2007,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,1,4.361708953
550,Used,f,74387,2009,Black,5.5,Gasoline,Pac,Premium,unsp,unsp,9,4.566885109
63,Used,f,49823,2008,Black,6.3,Gasoline,SoA,unsp,Alloy,unsp,77,4.662635079
63,Used,f,62616,2009,Black,6.3,Gasoline,ENC,Premium,unsp,unsp,85,4.638489257
63,Used,f,88649,2009,White,6.3,Gasoline,WSC,Harman Kardon,Alloy,unsp,56,4.602038276
63,Used,f,64412,2008,Silver,6.3,Gasoline,WSC,unsp,Alloy,unsp,30,4.631129096
63,Used,f,98319,2008,Silver,6.3,Gasoline,Pac,unsp,Alloy,unsp,53,4.51851394
63,Used,f,143172,2008,Beige,6.3,Gasoline,Pac,unsp,unsp,unsp,5,4.431058042
63,Used,f,74851,2008,White,6.3,Gasoline,Pac,Harman Kardon,Chrome,unsp,74,4.661812686
63,Used,f,79745,2009,White,6.3,Gasoline,WSC,unsp,Alloy,unsp,34,4.653096686
65,Used,f,79713,2007,Black,6,Gasoline,Pac,unsp,Chrome,unsp,2,4.66169913
65,Used,f,40527,2008,Black,6,Gasoline,Mid,Premium,Alloy,unsp,85,4.79586612
550,CPO,t,62595,2011,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,4,4.648438079
550,CPO,t,28744,2011,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,3,4.770763672
550,Used,f,46968,2011,White,5.5,Gasoline,SoA,unsp,unsp,unsp,38,4.6811598
550,Used,t,46521,2010,White,5.5,Gasoline,ESC,Harman Kardon,unsp,unsp,42,4.662710623
550,Used,f,30994,2011,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,0,4.690151762
550,Used,t,40251,2010,Brown,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,38,4.62324929
550,Used,f,25839,2010,Gray,5.5,Gasoline,Mtn,unsp,Alloy,unsp,48,4.544068044
550,Used,t,49916,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,18,71,4.602049134
550,Used,f,55873,2010,Gray,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,23,4.740291617
550,CPO,f,19399,2010,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,73,4.715919817
550,Used,t,37658,2011,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,86,4.681232189
550,CPO,f,43895,2010,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,88,4.662417816
550,CPO,f,37770,2011,Silver,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,67,4.744292983
550,CPO,f,40759,2011,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,76,4.715928171
550,Used,f,42928,2011,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,77,4.578065884
550,CPO,t,34334,2010,Silver,5.5,Gasoline,WSC,unsp,unsp,unsp,2,4.698891824
550,CPO,t,20686,2011,Gray,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,44,4.777789187
550,Used,f,60662,2011,Red,5.5,Gasoline,WSC,Premium,Alloy,unsp,70,4.72419392
550,Used,f,38390,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,75,4.62323895
550,Used,t,53888,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,80,4.591008925
550,CPO,f,41768,2013,Brown,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,74,4.805419293
550,CPO,f,5941,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,72,4.875020727
550,CPO,t,15986,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,81,4.831793014
550,Used,f,39108,2013,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,29,4.73239376
550,CPO,t,13030,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,77,4.760980073
550,CPO,f,38320,2012,Blue,4.6,Gasoline,SoA,unsp,Alloy,unsp,70,4.690151762
550,Used,f,2325,2012,Silver,4.6,Gasoline,Pac,Bang Olufsen,Alloy,unsp,69,4.838817619
550,Used,f,23874,2013,Black,4.6,Gasoline,ESC,Harman Kardon,unsp,unsp,52,4.752048448
550,Used,f,9489,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,4.883616016
550,Used,f,19471,2013,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,87,4.797959644
550,CPO,f,13035,2013,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,5,4.785215907
550,CPO,f,29353,2013,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,79,4.740339
550,Used,f,21606,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,18,70,4.724267675
550,CPO,t,16002,2013,White,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,76,4.92890769
550,Used,f,7982,2012,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,18,54,4.763390553
550,Used,t,21142,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,7,4.72419392
550,CPO,f,13854,2012,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,86,4.792356664
550,CPO,f,11733,2013,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,74,4.837285336
550,CPO,t,19965,2013,White,4.6,Gasoline,Pac,unsp,Alloy,unsp,64,4.857260108
550,Used,f,23919,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,8,4.740307412
63,CPO,t,42338,2011,White,5.5,Gasoline,Pac,unsp,Alloy,unsp,79,4.880241776
63,CPO,f,28390,2011,Blue,5.5,Gasoline,Pac,unsp,unsp,20,29,4.875049682
63,CPO,t,26887,2011,Silver,5.5,Gasoline,Mid,unsp,unsp,unsp,3,4.923761961
63,CPO,f,55953,2011,Black,5.5,Gasoline,SoA,Bang Olufsen,Alloy,unsp,61,4.83241949
63,Used,f,37845,2010,Black,6.3,Gasoline,WSC,unsp,unsp,unsp,9,4.79930608
550,Used,f,63009,2007,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,47,4.414889822
550,Used,t,75923,2007,Gray,5.5,Gasoline,SoA,Premium,unsp,unsp,39,4.461648568
550,Used,f,77898,2007,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,8,4.476759192
550,Used,t,38583,2009,Red,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,41,4.568143032
550,Used,t,44821,2008,Blue,5.5,Gasoline,New,Harman Kardon,Premium,unsp,20,4.53145337
550,Used,f,50323,2009,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,65,4.591008925
550,Used,f,99852,2007,Gray,5.5,Gasoline,WNC,unsp,unsp,unsp,30,4.447080472
550,Used,f,174729,2008,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,6,4.300486788
550,Used,f,116910,2007,Gray,5.5,Gasoline,ENC,Premium,Alloy,unsp,55,4.340444115
550,Used,f,46978,2007,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,85,4.462383022
550,Used,f,94644,2008,White,5.5,Gasoline,ENC,Premium,Alloy,unsp,51,4.446971865
550,Used,f,105780,2008,Blue,5.5,Gasoline,WSC,Premium,Alloy,unsp,48,4.290034611
550,Used,f,76235,2008,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,35,4.447002898
550,Used,f,117499,2007,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,36,4.30100828
550,Used,f,96247,2008,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,65,4.361633414
550,CPO,f,26233,2009,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,73,4.623052779
550,Used,f,103197,2007,Silver,5.5,Gasoline,Mid,unsp,Alloy,unsp,81,4.380211242
550,Used,f,88892,2008,Gray,5.5,Gasoline,ENC,Premium,Alloy,unsp,79,4.505027816
550,Used,f,96865,2007,White,5.5,Gasoline,SoA,Premium,unsp,unsp,36,4.477092301
550,Used,f,64146,2008,White,5.5,Gasoline,SoA,unsp,Alloy,unsp,47,4.517195898
350,CPO,f,19259,2012,White,3,Diesel,Pac,unsp,unsp,unsp,39,4.777289044
350,Used,f,15129,2012,Black,3,Diesel,SoA,Bang Olufsen,Alloy,unsp,35,4.798650645
350,Used,f,44492,2012,Blue,3,Diesel,SoA,Premium,unsp,unsp,54,4.623011397
550,CPO,f,39265,2011,Silver,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,39,4.755112266
550,Used,f,58616,2010,Blue,5.5,Gasoline,SoA,Premium,unsp,unsp,65,4.589726256
550,Used,f,48310,2010,White,5.5,Gasoline,Mid,unsp,Alloy,unsp,60,4.653164256
550,Used,f,27190,2010,unsp,5.5,Gasoline,ESC,Premium,Alloy,unsp,71,4.715066931
550,CPO,f,23307,2011,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,73,4.681168849
550,CPO,f,30615,2010,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,23,4.72320931
550,CPO,f,52295,2010,Black,5.5,Gasoline,New,unsp,Alloy,unsp,40,4.623145875
550,Used,t,32588,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,72,4.612773264
550,CPO,f,48903,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,43,4.696854188
550,Used,f,31786,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,38,4.633357343
550,CPO,t,46597,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,67,4.740346897
550,Used,t,34908,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,83,4.676236217
550,CPO,f,54819,2011,Silver,5.5,Gasoline,New,unsp,Alloy,unsp,61,4.715928171
550,CPO,f,44720,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,84,4.6811598
550,Used,f,61961,2010,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,72,4.550228353
550,CPO,t,15199,2010,Black,5.5,Gasoline,Mtn,unsp,unsp,unsp,12,4.724120151
550,CPO,t,32085,2011,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,77,4.698952632
550,Used,f,29930,2011,Black,5.5,Gasoline,New,Harman Kardon,Alloy,unsp,22,4.715919817
550,Used,t,37575,2012,Black,4.6,Gasoline,ENC,Harman Kardon,unsp,unsp,61,4.715961583
550,Used,t,31324,2012,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,90,4.670996867
550,Used,f,14625,2012,White,4.6,Gasoline,SoA,unsp,unsp,unsp,12,4.774516966
550,CPO,t,19956,2013,Black,4.6,Gasoline,New,unsp,unsp,19,5,4.845085631
